order_id,customer_id,visit_id,staff_id,order_datetime,subtotal,tax,total,payment_method
5631,55,7913,1,2023-12-29 15:19:00,6.54,0.39,6.93,credit
5632,51,7916,5,2023-12-30 15:44:00,7.5,0.45,7.95,credit
5633,39,7917,3,2023-12-30 09:43:00,14.0,0.84,14.84,credit
5634,231,7918,2,2023-12-30 09:59:00,12.6,0.76,13.36,debit
5635,91,7920,3,2023-12-30 12:26:00,12.6,0.76,13.36,credit
5636,195,7921,4,2023-12-30 09:18:00,9.25,0.55,9.8,mobile
5637,181,7924,1,2023-12-30 10:17:00,4.0,0.24,4.24,mobile
5638,69,7928,2,2023-12-30 09:46:00,4.0,0.24,4.24,mobile
5639,174,7930,6,2023-12-30 14:51:00,9.54,0.57,10.11,credit
5640,217,7933,2,2023-12-30 11:33:00,44.59,2.68,47.27,credit
5641,207,7934,7,2023-12-30 09:27:00,6.3,0.38,6.68,credit
5642,2,7935,7,2023-12-30 15:19:00,18.26,1.1,19.36,credit
5643,185,7936,12,2023-12-30 12:22:00,35.38,2.12,37.5,credit
5644,233,7939,10,2023-12-30 14:48:00,6.3,0.38,6.68,mobile
5645,5,7941,4,2023-12-30 12:56:00,29.5,1.77,31.27,credit
5646,235,7942,6,2023-12-30 11:59:00,20.08,1.2,21.28,debit
5647,2,7943,1,2023-12-30 11:35:00,26.25,1.57,27.82,credit
5648,98,7944,5,2023-12-30 14:11:00,3.5,0.21,3.71,credit
5649,82,7945,4,2023-12-30 11:44:00,11.56,0.69,12.25,debit
5650,71,7946,6,2023-12-30 16:49:00,13.0,0.78,13.78,credit
5651,25,7947,12,2023-12-30 15:30:00,5.78,0.35,6.13,credit
5652,165,7948,10,2023-12-30 09:46:00,6.3,0.38,6.68,debit
5653,177,7949,4,2023-12-30 13:29:00,17.33,1.04,18.37,mobile
5654,179,7950,14,2023-12-30 11:38:00,6.36,0.38,6.74,credit
5655,120,7951,2,2023-12-30 09:44:00,11.09,0.67,11.76,mobile
5656,122,7952,6,2023-12-30 11:48:00,3.0,0.18,3.18,mobile
5657,106,7953,11,2023-12-30 12:45:00,37.33,2.24,39.57,credit
5658,168,7954,4,2023-12-30 15:59:00,20.39,1.22,21.61,mobile
5659,2,7956,13,2023-12-31 10:59:00,24.56,1.47,26.03,mobile
5660,230,7957,6,2023-12-31 12:52:00,13.98,0.84,14.82,credit
5661,69,7958,5,2023-12-31 10:59:00,4.0,0.24,4.24,credit
5662,235,7959,14,2023-12-31 11:49:00,9.46,0.57,10.03,credit
5663,26,7961,5,2023-12-31 11:59:00,43.77,2.63,46.4,credit
5664,105,7962,6,2023-12-31 14:41:00,8.0,0.48,8.48,credit
5665,238,7963,5,2023-12-31 12:28:00,6.34,0.38,6.72,mobile
5666,35,7964,14,2023-12-31 11:59:00,5.78,0.35,6.13,credit
5667,162,7966,7,2023-12-31 11:24:00,13.49,0.81,14.3,debit
5668,69,7968,5,2023-12-31 09:26:00,5.25,0.32,5.57,credit
5669,14,7970,2,2023-12-31 14:59:00,8.33,0.5,8.83,debit
5670,172,7972,5,2023-12-31 16:13:00,4.73,0.28,5.01,credit
5671,106,7973,10,2023-12-31 14:27:00,5.25,0.32,5.57,credit
5672,83,7975,7,2023-12-31 09:17:00,49.71,2.98,52.69,mobile
5673,71,7976,2,2023-12-31 13:53:00,4.0,0.24,4.24,credit
5674,56,7977,13,2023-12-31 16:42:00,25.49,1.53,27.02,credit
5675,219,7979,4,2024-01-02 11:49:00,3.0,0.18,3.18,credit
5676,155,7980,11,2024-01-02 10:59:00,7.75,0.46,8.21,credit
5677,237,7981,6,2024-01-02 10:56:00,4.0,0.24,4.24,mobile
5678,242,7982,11,2024-01-02 09:34:00,11.0,0.66,11.66,credit
5679,172,7984,4,2024-01-02 09:47:00,7.0,0.42,7.42,mobile
5680,48,7985,10,2024-01-02 16:59:00,3.5,0.21,3.71,mobile
5681,171,7986,13,2024-01-02 09:14:00,11.0,0.66,11.66,mobile
5682,238,7987,14,2024-01-02 16:53:00,7.07,0.42,7.49,mobile
5683,223,7988,4,2024-01-02 13:35:00,8.0,0.48,8.48,credit
5684,1,7989,3,2024-01-02 12:20:00,23.29,1.4,24.69,credit
5685,170,7990,10,2024-01-02 15:22:00,7.34,0.44,7.78,mobile
5686,182,7991,2,2024-01-02 12:32:00,32.49,1.95,34.44,credit
5687,228,7992,2,2024-01-02 11:40:00,11.9,0.71,12.61,credit
5688,228,7995,14,2024-01-02 09:50:00,5.4,0.32,5.72,credit
5689,108,7997,14,2024-01-03 11:10:00,10.0,0.6,10.6,credit
5690,177,7998,12,2024-01-03 15:24:00,4.0,0.24,4.24,credit
5691,5,7999,1,2024-01-03 15:31:00,5.25,0.32,5.57,credit
5692,99,8001,14,2024-01-03 11:12:00,25.73,1.54,27.27,credit
5693,165,8002,1,2024-01-03 11:28:00,19.23,1.15,20.38,credit
5694,78,8004,13,2024-01-03 15:38:00,8.79,0.53,9.32,credit
5695,56,8005,13,2024-01-03 13:58:00,5.71,0.34,6.05,mobile
5696,55,8006,3,2024-01-03 11:29:00,22.14,1.33,23.47,mobile
5697,106,8007,1,2024-01-03 09:44:00,7.0,0.42,7.42,credit
5698,249,8008,5,2024-01-03 15:58:00,5.78,0.35,6.13,credit
5699,242,8009,2,2024-01-03 09:49:00,13.3,0.8,14.1,mobile
5700,48,8010,3,2024-01-03 14:59:00,15.58,0.93,16.51,mobile
5701,134,8011,13,2024-01-04 11:28:00,10.5,0.63,11.13,credit
5702,187,8012,1,2024-01-04 16:59:00,6.3,0.38,6.68,mobile
5703,1,8013,5,2024-01-04 11:56:00,9.5,0.57,10.07,credit
5704,228,8014,5,2024-01-04 09:13:00,38.18,2.29,40.47,credit
5705,94,8015,5,2024-01-04 15:25:00,29.09,1.75,30.84,mobile
5706,67,8017,5,2024-01-04 14:59:00,5.78,0.35,6.13,credit
5707,189,8020,4,2024-01-04 16:37:00,5.78,0.35,6.13,mobile
5708,237,8021,11,2024-01-04 12:59:00,11.23,0.67,11.9,credit
5709,162,8023,2,2024-01-04 10:35:00,19.49,1.17,20.66,mobile
5710,96,8025,6,2024-01-04 11:59:00,27.91,1.67,29.58,credit
5711,223,8026,14,2024-01-04 16:28:00,29.8,1.79,31.59,credit
5712,240,8027,3,2024-01-05 16:51:00,10.3,0.62,10.92,debit
5713,238,8029,5,2024-01-05 12:33:00,30.84,1.85,32.69,mobile
5714,186,8030,12,2024-01-05 10:25:00,5.78,0.35,6.13,mobile
5715,193,8034,3,2024-01-05 12:59:00,5.78,0.35,6.13,credit
5716,128,8035,14,2024-01-05 11:17:00,4.98,0.3,5.28,mobile
5717,121,8037,14,2024-01-05 16:54:00,4.0,0.24,4.24,credit
5718,8,8038,4,2024-01-05 13:25:00,15.53,0.93,16.46,credit
5719,228,8039,4,2024-01-05 09:56:00,22.4,1.34,23.74,credit
5720,196,8040,12,2024-01-06 16:44:00,10.0,0.6,10.6,credit
5721,44,8041,13,2024-01-06 10:59:00,24.5,1.47,25.97,mobile
5722,98,8042,6,2024-01-06 14:49:00,21.0,1.26,22.26,credit
5723,237,8044,4,2024-01-06 12:58:00,19.78,1.19,20.97,mobile
5724,5,8045,1,2024-01-06 15:44:00,6.3,0.38,6.68,credit
5725,48,8046,12,2024-01-06 12:44:00,7.5,0.45,7.95,debit
5726,165,8050,7,2024-01-06 12:42:00,25.0,1.5,26.5,debit
5727,155,8051,2,2024-01-06 16:55:00,9.45,0.57,10.02,mobile
5728,8,8052,1,2024-01-06 10:59:00,7.27,0.44,7.71,mobile
5729,24,8053,1,2024-01-06 15:34:00,6.3,0.38,6.68,mobile
5730,220,8055,14,2024-01-06 14:22:00,4.0,0.24,4.24,credit
5731,172,8056,7,2024-01-06 15:57:00,19.78,1.19,20.97,mobile
5732,69,8057,3,2024-01-06 09:16:00,9.5,0.57,10.07,mobile
5733,44,8058,2,2024-01-06 14:42:00,8.0,0.48,8.48,mobile
5734,91,8062,6,2024-01-07 14:48:00,25.5,1.53,27.03,credit
5735,11,8064,10,2024-01-07 09:31:00,45.69,2.74,48.43,credit
5736,223,8067,14,2024-01-07 14:13:00,3.5,0.21,3.71,mobile
5737,193,8068,13,2024-01-07 15:45:00,22.9,1.37,24.27,credit
5738,98,8070,5,2024-01-07 13:25:00,27.28,1.64,28.92,mobile
5739,217,8074,3,2024-01-08 09:10:00,5.03,0.3,5.33,mobile
5740,75,8075,3,2024-01-08 15:31:00,16.57,0.99,17.56,debit
5741,97,8076,1,2024-01-08 15:46:00,3.5,0.21,3.71,credit
5742,10,8077,2,2024-01-08 14:59:00,7.85,0.47,8.32,credit
5743,207,8078,2,2024-01-08 16:22:00,8.0,0.48,8.48,credit
5744,55,8079,4,2024-01-08 12:59:00,13.54,0.81,14.35,credit
5745,174,8080,12,2024-01-08 11:37:00,9.54,0.57,10.11,mobile
5746,234,8081,12,2024-01-08 11:27:00,6.55,0.39,6.94,credit
5747,207,8082,2,2024-01-08 13:17:00,6.3,0.38,6.68,credit
5748,189,8084,12,2024-01-08 09:59:00,3.5,0.21,3.71,debit
5749,113,8085,11,2024-01-08 14:42:00,19.48,1.17,20.65,credit
5750,63,8087,1,2024-01-08 12:40:00,5.25,0.32,5.57,credit
5751,217,8088,10,2024-01-09 14:59:00,43.81,2.63,46.44,credit
5752,92,8089,11,2024-01-09 16:25:00,26.3,1.58,27.88,credit
5753,96,8092,6,2024-01-09 13:59:00,7.45,0.45,7.9,mobile
5754,82,8094,2,2024-01-09 13:45:00,4.0,0.24,4.24,mobile
5755,219,8095,1,2024-01-09 11:10:00,29.0,1.74,30.74,credit
5756,2,8096,13,2024-01-09 15:18:00,6.5,0.39,6.89,mobile
5757,134,8098,11,2024-01-09 11:59:00,20.5,1.23,21.73,credit
5758,160,8099,12,2024-01-09 10:16:00,9.46,0.57,10.03,credit
5759,75,8100,3,2024-01-09 14:44:00,33.14,1.99,35.13,mobile
5760,68,8101,12,2024-01-09 11:24:00,4.73,0.28,5.01,credit
5761,15,8102,1,2024-01-09 12:30:00,30.66,1.84,32.5,mobile
5762,218,8103,2,2024-01-09 13:45:00,8.0,0.48,8.48,mobile
5763,61,8104,1,2024-01-09 09:59:00,7.0,0.42,7.42,credit
5764,172,8105,3,2024-01-09 09:18:00,13.78,0.83,14.61,debit
5765,195,8106,12,2024-01-09 13:56:00,9.25,0.55,9.8,mobile
5766,108,8107,2,2024-01-10 10:48:00,7.0,0.42,7.42,credit
5767,42,8109,3,2024-01-10 16:59:00,27.89,1.67,29.56,credit
5768,74,8110,1,2024-01-10 09:41:00,5.78,0.35,6.13,mobile
5769,78,8111,7,2024-01-10 14:31:00,5.79,0.35,6.14,mobile
5770,237,8115,7,2024-01-10 14:57:00,18.06,1.08,19.14,mobile
5771,237,8117,11,2024-01-10 16:45:00,10.0,0.6,10.6,credit
5772,91,8118,6,2024-01-10 09:44:00,3.5,0.21,3.71,debit
5773,35,8119,12,2024-01-11 16:57:00,13.0,0.78,13.78,credit
5774,223,8120,6,2024-01-11 10:50:00,4.0,0.24,4.24,credit
5775,4,8121,5,2024-01-11 14:24:00,6.84,0.41,7.25,debit
5776,2,8122,3,2024-01-11 15:29:00,16.48,0.99,17.47,mobile
5777,25,8123,4,2024-01-11 13:55:00,5.78,0.35,6.13,credit
5778,234,8124,5,2024-01-11 09:43:00,4.3,0.26,4.56,mobile
5779,8,8125,10,2024-01-11 10:33:00,6.75,0.4,7.15,mobile
5780,45,8127,14,2024-01-11 11:37:00,4.0,0.24,4.24,credit
5781,186,8128,1,2024-01-11 15:49:00,4.0,0.24,4.24,debit
5782,93,8129,14,2024-01-11 09:37:00,5.78,0.35,6.13,credit
5783,74,8131,4,2024-01-11 09:59:00,6.3,0.38,6.68,credit
5784,204,8132,1,2024-01-11 12:59:00,27.01,1.62,28.63,credit
5785,160,8133,5,2024-01-11 12:45:00,14.5,0.87,15.37,credit
5786,55,8134,12,2024-01-12 15:40:00,16.76,1.01,17.77,credit
5787,110,8135,3,2024-01-12 10:55:00,14.0,0.84,14.84,mobile
5788,173,8136,7,2024-01-12 16:50:00,30.46,1.83,32.29,mobile
5789,28,8137,1,2024-01-12 09:46:00,8.92,0.54,9.46,credit
5790,38,8138,6,2024-01-12 11:41:00,9.87,0.59,10.46,credit
5791,186,8141,10,2024-01-12 16:28:00,8.0,0.48,8.48,credit
5792,148,8142,1,2024-01-12 11:30:00,10.5,0.63,11.13,mobile
5793,234,8144,7,2024-01-13 15:35:00,7.8,0.47,8.27,mobile
5794,207,8146,11,2024-01-13 14:22:00,16.28,0.98,17.26,credit
5795,165,8147,14,2024-01-13 09:49:00,10.5,0.63,11.13,debit
5796,134,8149,10,2024-01-13 12:49:00,7.5,0.45,7.95,credit
5797,219,8152,4,2024-01-13 12:54:00,13.0,0.78,13.78,debit
5798,107,8153,5,2024-01-13 14:17:00,7.71,0.46,8.17,mobile
5799,119,8154,1,2024-01-13 14:55:00,33.81,2.03,35.84,credit
5800,185,8155,7,2024-01-13 15:59:00,5.78,0.35,6.13,debit
5801,173,8157,12,2024-01-13 10:24:00,6.18,0.37,6.55,credit
5802,52,8158,3,2024-01-13 13:35:00,6.5,0.39,6.89,credit
5803,3,8159,1,2024-01-13 14:56:00,18.56,1.11,19.67,debit
5804,138,8160,5,2024-01-13 13:59:00,9.0,0.54,9.54,credit
5805,106,8161,1,2024-01-13 14:59:00,3.5,0.21,3.71,credit
5806,125,8164,13,2024-01-13 11:45:00,13.39,0.8,14.19,mobile
5807,5,8165,11,2024-01-13 14:31:00,8.0,0.48,8.48,mobile
5808,184,8167,13,2024-01-13 14:59:00,31.11,1.87,32.98,mobile
5809,47,8168,13,2024-01-13 14:29:00,3.5,0.21,3.71,mobile
5810,74,8170,3,2024-01-13 09:50:00,9.5,0.57,10.07,credit
5811,48,8171,12,2024-01-13 11:45:00,5.78,0.35,6.13,mobile
5812,48,8175,1,2024-01-13 09:33:00,43.76,2.63,46.39,debit
5813,155,8176,10,2024-01-13 16:59:00,5.45,0.33,5.78,mobile
5814,115,8177,1,2024-01-14 15:18:00,12.0,0.72,12.72,credit
5815,112,8179,5,2024-01-14 10:59:00,5.16,0.31,5.47,credit
5816,190,8181,11,2024-01-14 14:44:00,17.0,1.02,18.02,credit
5817,5,8182,5,2024-01-14 13:45:00,29.4,1.76,31.16,mobile
5818,71,8183,1,2024-01-14 16:30:00,4.0,0.24,4.24,mobile
5819,134,8185,10,2024-01-14 11:42:00,27.0,1.62,28.62,credit
5820,61,8186,5,2024-01-14 10:16:00,19.8,1.19,20.99,credit
5821,73,8187,13,2024-01-14 16:40:00,21.56,1.29,22.85,credit
5822,92,8188,14,2024-01-14 10:33:00,25.25,1.51,26.76,credit
5823,114,8190,1,2024-01-14 14:17:00,11.56,0.69,12.25,mobile
5824,8,8191,4,2024-01-14 15:11:00,4.97,0.3,5.27,mobile
5825,126,8192,2,2024-01-14 16:39:00,6.5,0.39,6.89,credit
5826,82,8194,12,2024-01-14 14:47:00,28.3,1.7,30.0,credit
5827,158,8195,13,2024-01-14 09:59:00,6.81,0.41,7.22,mobile
5828,189,8196,6,2024-01-14 15:53:00,14.5,0.87,15.37,credit
5829,195,8197,11,2024-01-14 09:26:00,7.68,0.46,8.14,credit
5830,44,8198,13,2024-01-14 12:52:00,3.0,0.18,3.18,credit
5831,61,8200,7,2024-01-14 14:26:00,8.0,0.48,8.48,credit
5832,194,8201,2,2024-01-14 13:59:00,23.06,1.38,24.44,credit
5833,218,8203,11,2024-01-15 10:29:00,6.0,0.36,6.36,credit
5834,100,8205,14,2024-01-15 14:59:00,7.08,0.42,7.5,credit
5835,240,8207,5,2024-01-15 11:29:00,9.75,0.58,10.33,mobile
5836,5,8208,7,2024-01-15 16:41:00,4.0,0.24,4.24,mobile
5837,237,8210,12,2024-01-16 09:59:00,5.25,0.32,5.57,credit
5838,41,8211,2,2024-01-16 10:20:00,7.0,0.42,7.42,mobile
5839,208,8212,3,2024-01-16 11:37:00,22.83,1.37,24.2,debit
5840,103,8213,5,2024-01-16 11:36:00,9.44,0.57,10.01,mobile
5841,162,8214,2,2024-01-16 09:20:00,8.47,0.51,8.98,debit
5842,172,8215,1,2024-01-16 15:59:00,6.3,0.38,6.68,credit
5843,38,8216,10,2024-01-16 10:19:00,7.12,0.43,7.55,mobile
5844,3,8217,12,2024-01-16 15:38:00,14.75,0.89,15.64,mobile
5845,203,8218,2,2024-01-16 16:59:00,6.3,0.38,6.68,debit
5846,173,8220,4,2024-01-16 16:26:00,11.18,0.67,11.85,mobile
5847,56,8221,7,2024-01-16 09:40:00,8.21,0.49,8.7,mobile
5848,57,8222,10,2024-01-17 15:23:00,9.5,0.57,10.07,credit
5849,25,8223,13,2024-01-17 12:27:00,4.5,0.27,4.77,credit
5850,181,8225,10,2024-01-17 12:59:00,4.5,0.27,4.77,mobile
5851,25,8226,12,2024-01-17 15:35:00,10.0,0.6,10.6,mobile
5852,88,8227,12,2024-01-17 10:46:00,6.3,0.38,6.68,mobile
5853,44,8228,11,2024-01-17 16:34:00,7.0,0.42,7.42,debit
5854,2,8229,6,2024-01-17 12:59:00,22.78,1.37,24.15,mobile
5855,44,8230,1,2024-01-17 11:18:00,11.03,0.66,11.69,credit
5856,91,8232,13,2024-01-17 12:26:00,9.46,0.57,10.03,mobile
5857,31,8233,13,2024-01-17 16:59:00,5.78,0.35,6.13,mobile
5858,73,8234,13,2024-01-17 12:24:00,6.3,0.38,6.68,credit
5859,111,8235,10,2024-01-18 13:23:00,8.0,0.48,8.48,credit
5860,143,8236,10,2024-01-18 14:28:00,6.3,0.38,6.68,mobile
5861,149,8237,2,2024-01-18 12:48:00,5.02,0.3,5.32,credit
5862,228,8238,5,2024-01-18 16:15:00,6.4,0.38,6.78,credit
5863,143,8239,6,2024-01-18 15:37:00,8.0,0.48,8.48,mobile
5864,3,8240,14,2024-01-18 10:58:00,3.0,0.18,3.18,debit
5865,126,8242,7,2024-01-19 13:49:00,6.5,0.39,6.89,credit
5866,15,8244,4,2024-01-19 13:59:00,6.5,0.39,6.89,credit
5867,19,8246,6,2024-01-19 11:54:00,31.56,1.89,33.45,debit
5868,48,8249,5,2024-01-19 15:41:00,4.0,0.24,4.24,mobile
5869,182,8250,6,2024-01-19 16:39:00,22.04,1.32,23.36,credit
5870,73,8251,11,2024-01-19 09:59:00,36.98,2.22,39.2,credit
5871,83,8252,1,2024-01-19 12:59:00,4.63,0.28,4.91,credit
5872,6,8253,11,2024-01-19 16:55:00,4.0,0.24,4.24,credit
5873,9,8254,1,2024-01-19 14:26:00,5.78,0.35,6.13,credit
5874,1,8255,4,2024-01-19 15:55:00,7.5,0.45,7.95,mobile
5875,166,8257,13,2024-01-20 12:11:00,4.76,0.29,5.05,mobile
5876,6,8258,3,2024-01-20 14:32:00,6.5,0.39,6.89,credit
5877,48,8259,12,2024-01-20 16:59:00,8.0,0.48,8.48,credit
5878,29,8264,12,2024-01-20 13:59:00,6.3,0.38,6.68,debit
5879,162,8265,4,2024-01-20 13:28:00,12.69,0.76,13.45,mobile
5880,135,8266,3,2024-01-20 13:25:00,4.0,0.24,4.24,credit
5881,232,8269,2,2024-01-20 09:29:00,6.76,0.41,7.17,mobile
5882,207,8270,13,2024-01-20 16:15:00,25.2,1.51,26.71,credit
5883,63,8271,6,2024-01-20 09:45:00,8.0,0.48,8.48,credit
5884,11,8272,12,2024-01-20 12:47:00,6.3,0.38,6.68,credit
5885,39,8273,5,2024-01-20 09:38:00,6.3,0.38,6.68,credit
5886,189,8274,4,2024-01-20 11:45:00,5.25,0.32,5.57,mobile
5887,202,8275,10,2024-01-21 14:43:00,3.5,0.21,3.71,mobile
5888,83,8276,4,2024-01-21 14:48:00,9.13,0.55,9.68,mobile
5889,185,8277,10,2024-01-21 11:45:00,30.51,1.83,32.34,mobile
5890,139,8278,2,2024-01-21 14:59:00,5.78,0.35,6.13,mobile
5891,56,8280,14,2024-01-21 14:44:00,7.71,0.46,8.17,mobile
5892,159,8281,13,2024-01-21 16:22:00,7.81,0.47,8.28,credit
5893,223,8282,14,2024-01-21 13:11:00,20.08,1.2,21.28,mobile
5894,176,8283,12,2024-01-21 09:45:00,19.03,1.14,20.17,credit
5895,13,8284,1,2024-01-21 13:43:00,4.0,0.24,4.24,debit
5896,175,8285,5,2024-01-21 10:51:00,7.19,0.43,7.62,mobile
5897,237,8286,7,2024-01-21 15:45:00,8.0,0.48,8.48,mobile
5898,194,8287,6,2024-01-21 11:59:00,5.78,0.35,6.13,credit
5899,38,8289,5,2024-01-21 12:36:00,25.87,1.55,27.42,mobile
5900,43,8290,1,2024-01-22 14:55:00,14.53,0.87,15.4,mobile
5901,197,8291,4,2024-01-22 15:59:00,4.5,0.27,4.77,mobile
5902,107,8292,13,2024-01-22 10:59:00,8.24,0.49,8.73,credit
5903,223,8294,13,2024-01-22 16:28:00,4.0,0.24,4.24,credit
5904,179,8296,11,2024-01-22 16:38:00,7.41,0.44,7.85,mobile
5905,162,8297,3,2024-01-22 16:59:00,5.69,0.34,6.03,credit
5906,5,8299,12,2024-01-23 10:26:00,5.78,0.35,6.13,credit
5907,203,8300,3,2024-01-23 09:59:00,5.78,0.35,6.13,debit
5908,27,8302,4,2024-01-23 10:19:00,16.77,1.01,17.78,credit
5909,6,8303,11,2024-01-23 11:56:00,19.28,1.16,20.44,debit
5910,179,8306,7,2024-01-23 09:59:00,9.11,0.55,9.66,debit
5911,232,8309,5,2024-01-23 13:12:00,6.76,0.41,7.17,debit
5912,111,8310,10,2024-01-23 10:40:00,7.0,0.42,7.42,credit
5913,100,8312,4,2024-01-23 16:49:00,22.65,1.36,24.01,mobile
5914,197,8316,5,2024-01-24 16:59:00,5.78,0.35,6.13,debit
5915,2,8317,1,2024-01-24 11:55:00,5.25,0.32,5.57,mobile
5916,53,8319,11,2024-01-24 10:51:00,27.64,1.66,29.3,credit
5917,189,8321,5,2024-01-24 12:43:00,8.0,0.48,8.48,mobile
5918,73,8322,13,2024-01-24 13:59:00,6.3,0.38,6.68,credit
5919,98,8323,3,2024-01-24 11:18:00,6.3,0.38,6.68,mobile
5920,128,8327,7,2024-01-24 12:41:00,27.04,1.62,28.66,mobile
5921,76,8328,6,2024-01-24 13:16:00,25.73,1.54,27.27,credit
5922,2,8329,5,2024-01-24 12:30:00,38.75,2.32,41.07,debit
5923,69,8331,13,2024-01-25 14:25:00,29.1,1.75,30.85,credit
5924,248,8332,2,2024-01-25 16:28:00,4.0,0.24,4.24,credit
5925,154,8333,7,2024-01-25 13:59:00,8.0,0.48,8.48,mobile
5926,136,8334,4,2024-01-25 14:37:00,4.5,0.27,4.77,credit
5927,96,8335,1,2024-01-25 13:24:00,7.45,0.45,7.9,credit
5928,77,8336,10,2024-01-25 16:11:00,4.0,0.24,4.24,debit
5929,1,8337,1,2024-01-25 16:22:00,23.56,1.41,24.97,credit
5930,56,8338,14,2024-01-25 16:59:00,11.21,0.67,11.88,mobile
5931,52,8339,12,2024-01-25 16:35:00,9.0,0.54,9.54,debit
5932,238,8340,11,2024-01-25 14:40:00,11.34,0.68,12.02,mobile
5933,166,8341,11,2024-01-25 12:22:00,4.76,0.29,5.05,mobile
5934,172,8342,13,2024-01-25 13:54:00,6.3,0.38,6.68,credit
5935,116,8343,4,2024-01-25 11:40:00,12.78,0.77,13.55,mobile
5936,14,8344,12,2024-01-26 14:35:00,9.83,0.59,10.42,mobile
5937,176,8345,12,2024-01-26 14:28:00,6.3,0.38,6.68,credit
5938,203,8346,3,2024-01-26 15:28:00,37.73,2.26,39.99,mobile
5939,135,8348,1,2024-01-26 12:59:00,11.56,0.69,12.25,debit
5940,237,8350,3,2024-01-26 14:35:00,20.0,1.2,21.2,mobile
5941,2,8351,6,2024-01-26 09:27:00,11.75,0.7,12.45,credit
5942,177,8352,5,2024-01-26 14:17:00,36.5,2.19,38.69,credit
5943,155,8353,7,2024-01-26 14:38:00,7.23,0.43,7.66,mobile
5944,224,8354,12,2024-01-26 09:22:00,4.73,0.28,5.01,debit
5945,53,8355,7,2024-01-26 13:22:00,29.85,1.79,31.64,mobile
5946,207,8357,12,2024-01-27 10:59:00,9.5,0.57,10.07,credit
5947,48,8360,14,2024-01-27 14:20:00,6.0,0.36,6.36,debit
5948,131,8361,11,2024-01-27 12:21:00,3.5,0.21,3.71,credit
5949,27,8362,11,2024-01-27 09:50:00,6.99,0.42,7.41,mobile
5950,139,8364,3,2024-01-27 15:59:00,5.78,0.35,6.13,credit
5951,113,8365,2,2024-01-27 16:54:00,10.51,0.63,11.14,credit
5952,165,8366,2,2024-01-27 10:24:00,4.73,0.28,5.01,credit
5953,193,8367,12,2024-01-27 09:47:00,5.78,0.35,6.13,debit
5954,2,8368,13,2024-01-27 14:43:00,9.25,0.55,9.8,credit
5955,27,8370,14,2024-01-27 15:19:00,4.71,0.28,4.99,credit
5956,47,8371,1,2024-01-27 12:53:00,9.5,0.57,10.07,debit
5957,56,8373,12,2024-01-27 10:40:00,7.51,0.45,7.96,debit
5958,33,8375,6,2024-01-27 11:59:00,22.78,1.37,24.15,credit
5959,186,8376,2,2024-01-27 14:19:00,10.0,0.6,10.6,debit
5960,1,8377,5,2024-01-27 16:58:00,11.56,0.69,12.25,credit
5961,148,8378,6,2024-01-27 09:59:00,21.78,1.31,23.09,mobile
5962,242,8379,2,2024-01-28 12:41:00,28.0,1.68,29.68,credit
5963,10,8381,12,2024-01-28 16:59:00,4.85,0.29,5.14,mobile
5964,189,8383,11,2024-01-28 12:29:00,21.55,1.29,22.84,mobile
5965,57,8384,5,2024-01-28 15:55:00,6.5,0.39,6.89,debit
5966,23,8385,13,2024-01-28 14:59:00,8.0,0.48,8.48,credit
5967,224,8386,14,2024-01-28 09:56:00,7.0,0.42,7.42,credit
5968,242,8387,7,2024-01-28 14:33:00,3.0,0.18,3.18,credit
5969,232,8389,12,2024-01-28 14:59:00,15.99,0.96,16.95,mobile
5970,223,8390,2,2024-01-28 15:53:00,14.73,0.88,15.61,debit
5971,134,8391,1,2024-01-28 12:59:00,7.0,0.42,7.42,mobile
5972,165,8392,12,2024-01-28 14:59:00,8.0,0.48,8.48,mobile
5973,27,8393,7,2024-01-28 12:33:00,12.77,0.77,13.54,mobile
5974,39,8395,6,2024-01-28 14:25:00,10.0,0.6,10.6,credit
5975,9,8396,7,2024-01-28 13:53:00,6.5,0.39,6.89,credit
5976,78,8397,3,2024-01-28 10:59:00,34.12,2.05,36.17,mobile
5977,122,8399,5,2024-01-29 13:59:00,11.73,0.7,12.43,debit
5978,61,8400,1,2024-01-29 14:59:00,33.08,1.98,35.06,credit
5979,195,8402,1,2024-01-29 09:20:00,17.48,1.05,18.53,credit
5980,101,8403,1,2024-01-29 16:57:00,3.0,0.18,3.18,credit
5981,2,8404,2,2024-01-29 11:56:00,18.06,1.08,19.14,credit
5982,237,8408,6,2024-01-29 09:44:00,3.5,0.21,3.71,credit
5983,237,8410,5,2024-01-29 11:25:00,8.73,0.52,9.25,debit
5984,196,8414,7,2024-01-30 13:44:00,6.3,0.38,6.68,credit
5985,231,8415,1,2024-01-30 11:59:00,3.5,0.21,3.71,credit
5986,135,8417,1,2024-01-30 13:42:00,25.0,1.5,26.5,credit
5987,143,8418,6,2024-01-30 15:57:00,29.03,1.74,30.77,mobile
5988,235,8420,6,2024-01-30 16:40:00,8.0,0.48,8.48,credit
5989,23,8421,14,2024-01-30 12:17:00,12.78,0.77,13.55,credit
5990,5,8422,13,2024-01-30 13:33:00,4.5,0.27,4.77,mobile
5991,150,8423,3,2024-01-30 09:41:00,6.3,0.38,6.68,mobile
5992,22,8424,1,2024-01-31 12:59:00,9.5,0.57,10.07,mobile
5993,48,8425,4,2024-01-31 16:58:00,9.5,0.57,10.07,credit
