survey_id,customer_id,visit_id,survey_date,overall_satisfaction,likelihood_recommend,cleanliness_rating,staff_rating,cat_experience,food_quality,comments
2451,16,16408,2025-01-05,3,6,8,8,5,8.0,Will definitely come back.
2452,72,16409,2025-01-05,7,7,5,9,8,9.0,The staff was so helpful.
2453,32,16412,2025-01-05,7,7,7,9,9,7.0,My new favorite spot!
2454,10,16415,2025-01-05,7,7,9,8,8,9.0,
2455,168,16420,2025-01-06,7,7,9,7,7,6.0,Coffee was excellent.
2456,91,16428,2025-01-06,5,6,9,8,6,8.0,Would recommend to friends.
2457,110,16432,2025-01-06,7,7,7,6,6,6.0,The staff was so helpful.
2458,69,16439,2025-01-07,6,8,6,7,8,6.0,The waffles were delicious.
2459,194,16441,2025-01-07,8,7,8,8,8,5.0,Great experience!
2460,19,16449,2025-01-07,1,2,8,8,2,8.0,Will definitely come back.
2461,173,16478,2025-01-09,5,6,6,8,7,7.0,Would recommend to friends.
2462,9,16482,2025-01-09,6,6,9,7,5,6.0,Cat yoga was amazing!
2463,136,16486,2025-01-09,6,6,6,8,9,4.0,Coffee was excellent.
2464,173,16488,2025-01-10,8,8,9,8,8,7.0,Would recommend to friends.
2465,136,16491,2025-01-10,8,7,9,7,7,7.0,Cat yoga was amazing!
2466,131,16493,2025-01-10,6,5,7,7,9,9.0,My new favorite spot!
2467,163,16495,2025-01-10,9,9,8,7,10,5.0,
2468,55,16497,2025-01-10,8,8,6,8,8,,
2469,176,16499,2025-01-10,5,6,8,9,5,5.0,
2470,14,16505,2025-01-11,8,7,9,7,7,7.0,Loved the cats!
2471,108,16507,2025-01-11,7,7,6,8,7,6.0,Would recommend to friends.
2472,54,16528,2025-01-12,6,5,6,8,4,10.0,The staff was so helpful.
2473,218,16534,2025-01-12,8,8,7,7,9,8.0,Relaxing atmosphere.
2474,64,16536,2025-01-12,5,4,9,8,5,8.0,The waffles were delicious.
2475,209,16545,2025-01-13,7,9,8,8,6,8.0,Will definitely come back.
2476,132,16547,2025-01-13,5,6,8,8,7,6.0,Relaxing atmosphere.
2477,129,16563,2025-01-14,3,1,8,8,5,6.0,
2478,198,16596,2025-01-16,7,8,7,8,9,6.0,
2479,97,16607,2025-01-17,6,9,7,7,7,6.0,The staff was so helpful.
2480,155,16608,2025-01-17,7,9,9,8,8,8.0,
2482,77,16612,2025-01-17,9,10,5,8,10,7.0,Coffee was excellent.
2483,1,16621,2025-01-17,8,7,8,8,8,8.0,Loved the cats!
2484,245,16626,2025-01-18,7,6,8,8,7,6.0,Coffee was excellent.
2485,191,16640,2025-01-18,4,6,8,8,6,8.0,Loved the cats!
2486,96,16645,2025-01-19,7,9,7,7,7,8.0,
2487,143,16647,2025-01-19,5,6,8,8,7,10.0,Wish there were more cats available.
2488,51,16659,2025-01-20,8,8,7,8,8,7.0,Best cat cafe in DC!
2489,93,16670,2025-01-20,6,5,7,8,5,7.0,My new favorite spot!
2490,97,16677,2025-01-21,8,8,7,7,9,7.0,Perfect rainy day activity.
2491,155,16685,2025-01-21,7,8,7,8,8,7.0,Best cat cafe in DC!
2492,123,16692,2025-01-21,5,5,8,9,6,7.0,Perfect rainy day activity.
2493,242,16713,2025-01-23,6,6,8,8,8,9.0,
2494,101,16720,2025-01-23,7,6,8,8,9,10.0,Would recommend to friends.
2495,137,16731,2025-01-24,5,5,6,8,5,8.0,
2496,12,16736,2025-01-24,6,6,8,8,5,6.0,Will definitely come back.
2497,95,16739,2025-01-24,8,8,8,8,10,8.0,A bit crowded today.
2498,55,16742,2025-01-24,6,5,7,7,7,4.0,My new favorite spot!
2499,87,16743,2025-01-24,5,4,7,8,5,6.0,
2500,81,16749,2025-01-25,8,8,7,7,9,6.0,Loved the cats!
2501,143,16752,2025-01-25,9,10,8,7,8,7.0,The staff was so helpful.
2502,66,16772,2025-01-26,7,10,6,9,9,7.0,The waffles were delicious.
2503,179,16773,2025-01-26,5,6,9,8,4,6.0,
2504,71,16776,2025-01-26,8,8,7,7,8,8.0,Cat yoga was amazing!
2505,212,16779,2025-01-27,6,7,8,8,7,6.0,A bit crowded today.
2506,191,16812,2025-01-28,6,7,8,8,7,9.0,The waffles were delicious.
2507,68,16818,2025-01-29,6,7,7,6,7,6.0,Would recommend to friends.
2508,134,16822,2025-01-29,5,6,8,8,6,8.0,Relaxing atmosphere.
2509,71,16835,2025-01-30,8,6,7,7,8,7.0,The waffles were delicious.
2510,238,16840,2025-01-30,5,4,6,6,5,6.0,Would recommend to friends.
2511,159,16841,2025-01-30,8,7,7,8,7,6.0,Wish there were more cats available.
34,89,356,2022-06-15,8,7,6,8,8,9.0,
38,150,372,2022-06-16,7,8,7,8,7,8.0,
46,9,434,2022-06-20,8,7,8,7,6,5.0,
55,37,463,2022-06-21,8,9,7,9,10,9.0,
76,240,626,2022-07-01,7,9,8,9,8,7.0,
88,118,752,2022-07-08,7,8,8,7,7,8.0,
89,137,754,2022-07-08,7,6,7,8,8,6.0,
115,67,873,2022-07-15,8,8,9,8,8,,
136,139,1021,2022-07-24,9,8,7,6,7,8.0,
153,162,1135,2022-07-30,9,10,8,8,9,7.0,
161,88,1216,2022-08-04,8,7,7,7,7,7.0,
191,148,1416,2022-08-16,6,7,8,8,7,7.0,
259,140,1825,2022-09-09,5,5,8,8,5,4.0,
261,166,1853,2022-09-10,7,6,8,8,8,6.0,
299,58,2104,2022-09-25,3,5,9,7,5,6.0,
374,233,2545,2022-10-21,8,8,7,7,10,8.0,
378,233,2589,2022-10-23,5,5,7,6,6,7.0,
381,27,2598,2022-10-24,6,7,7,9,7,5.0,
400,224,2699,2022-10-30,8,8,9,7,8,10.0,
419,31,2784,2022-11-03,7,7,8,8,6,7.0,
440,103,2949,2022-11-13,10,10,8,8,10,9.0,
465,79,3128,2022-11-24,6,8,8,8,8,7.0,
504,193,3493,2022-12-15,6,6,9,8,7,6.0,
544,22,3846,2023-01-04,6,9,6,8,7,8.0,
551,99,3880,2023-01-06,9,10,6,8,10,5.0,
561,96,3929,2023-01-09,6,7,7,6,7,7.0,
568,62,3997,2023-01-13,5,6,8,6,9,5.0,
572,25,4029,2023-01-15,6,5,7,8,7,,
581,129,4087,2023-01-18,4,6,7,7,5,,
587,42,4117,2023-01-20,6,5,8,8,8,,
646,215,4588,2023-02-17,8,9,7,7,9,7.0,
653,194,4608,2023-02-18,7,7,6,8,7,8.0,
683,150,4773,2023-02-27,6,7,9,8,6,7.0,
694,15,4825,2023-03-02,7,8,8,9,9,7.0,
697,117,4867,2023-03-05,6,4,7,8,6,6.0,
703,40,4880,2023-03-06,6,5,5,8,6,6.0,
726,153,5057,2023-03-16,9,9,9,9,8,6.0,
777,150,5368,2023-04-03,6,6,9,8,6,8.0,
805,114,5488,2023-04-10,6,5,7,9,6,7.0,
837,160,5664,2023-04-20,10,10,7,7,10,10.0,
862,68,5828,2023-04-30,5,4,6,7,5,8.0,
882,203,5989,2023-05-09,8,7,8,8,10,7.0,
887,63,6006,2023-05-10,7,7,8,7,8,7.0,
906,25,6154,2023-05-19,8,7,8,9,10,6.0,
909,248,6182,2023-05-20,5,4,8,9,7,6.0,
910,136,6183,2023-05-20,9,9,7,8,9,7.0,
941,220,6359,2023-05-31,5,5,8,8,7,9.0,
1023,94,6915,2023-07-02,8,8,6,8,7,8.0,
1036,181,7019,2023-07-08,9,10,8,7,10,9.0,
1105,180,7496,2023-08-05,4,2,7,8,5,7.0,
1198,143,8138,2023-09-11,6,5,8,8,4,6.0,
1213,47,8280,2023-09-20,5,4,8,9,4,3.0,
1227,179,8363,2023-09-24,7,9,8,7,8,7.0,
1249,66,8523,2023-10-04,6,6,10,8,7,6.0,
1253,18,8548,2023-10-05,8,10,7,8,10,7.0,
1272,88,8691,2023-10-13,8,8,8,8,10,8.0,
1308,186,8912,2023-10-26,8,7,9,8,7,6.0,
1316,73,8968,2023-10-30,8,8,6,7,8,6.0,
1431,117,9718,2023-12-12,8,6,7,10,8,4.0,
1463,147,9911,2023-12-24,8,9,8,8,8,6.0,
1470,107,9969,2023-12-27,6,8,8,9,6,6.0,
1509,72,10246,2024-01-12,3,1,9,8,3,7.0,
1534,18,10397,2024-01-21,6,6,7,7,8,6.0,
1549,106,10485,2024-01-26,5,7,8,7,7,3.0,
1550,95,10486,2024-01-26,8,8,8,8,9,9.0,
1580,126,10682,2024-02-06,7,6,8,8,9,7.0,
1586,134,10706,2024-02-08,5,4,8,9,5,,
1610,11,10823,2024-02-15,7,7,7,8,9,5.0,
1629,45,11013,2024-02-26,9,9,8,8,10,5.0,
1631,188,11030,2024-02-27,9,9,8,9,10,8.0,
1679,199,11347,2024-03-16,7,7,7,8,8,,
1688,113,11412,2024-03-20,6,6,8,7,7,7.0,
1702,57,11481,2024-03-24,9,9,7,8,10,8.0,
1716,140,11583,2024-03-30,4,4,8,7,5,,
1790,160,12065,2024-04-27,5,4,10,7,5,7.0,
1806,86,12146,2024-05-02,8,8,8,7,8,5.0,
1897,181,12767,2024-06-07,7,9,6,7,9,4.0,
1899,38,12789,2024-06-08,5,5,9,10,5,7.0,
1903,246,12798,2024-06-09,6,6,10,7,5,5.0,
1930,85,13008,2024-06-21,4,5,9,8,4,6.0,
2009,238,13632,2024-07-27,5,6,7,9,7,7.0,
2015,209,13700,2024-07-31,8,8,8,7,6,6.0,
2024,162,13768,2024-08-04,6,5,9,7,9,8.0,
2070,144,14040,2024-08-20,7,8,7,7,7,5.0,
2082,108,14140,2024-08-26,7,7,9,8,7,6.0,
2122,238,14367,2024-09-08,6,7,8,6,8,7.0,
2134,162,14415,2024-09-11,7,7,6,10,7,8.0,
2156,119,14523,2024-09-17,8,7,7,8,9,5.0,
2212,108,14868,2024-10-07,6,7,8,7,8,9.0,
2213,83,14871,2024-10-07,7,9,8,8,10,7.0,
2231,93,14952,2024-10-12,9,7,7,8,8,,
2268,31,15189,2024-10-26,9,9,7,7,10,8.0,
2334,211,15672,2024-11-23,8,7,6,9,10,6.0,
2364,213,15900,2024-12-06,6,6,7,9,6,6.0,
2394,192,16040,2024-12-15,8,10,7,7,8,7.0,
2410,82,16174,2024-12-22,10,9,7,9,10,6.0,
2481,95,16611,2025-01-17,10,9,5,8,9,5.0,
