interaction_id,visit_id,cat_id,type_id,duration_mins,staff_id,start_time,notes
17076,10124,7,1,32,5,12:01:00,
17077,10125,53,1,25,11,12:09:00,
17078,10125,69,8,42,6,11:11:00,
17079,10126,44,7,9,14,16:18:00,
17080,10127,20,3,32,11,15:41:00,
17081,10127,8,6,40,5,16:07:00,
17082,10127,65,3,38,4,15:44:00,
17083,10128,66,4,30,13,10:45:00,
17084,10129,19,3,25,3,12:17:00,
17085,10129,10,6,14,13,12:36:00,
17086,10130,34,7,42,13,14:35:00,
17087,10130,62,5,30,13,15:21:00,
17088,10131,65,7,32,7,15:24:00,
17089,10131,69,3,30,6,15:10:00,
17090,10132,47,1,26,4,10:32:00,
17091,10133,65,3,40,3,10:43:00,
17092,10133,30,3,37,10,10:40:00,
17093,10134,69,2,27,3,12:42:00,
17094,10134,48,5,22,1,12:55:00,
17095,10135,71,5,34,7,11:35:00,
17096,10136,56,4,20,5,13:05:00,
17097,10137,19,8,30,5,17:00:00,
17098,10138,8,2,20,13,10:34:00,
17099,10139,45,3,38,10,09:34:00,
17100,10140,13,7,33,6,13:08:00,
17101,10140,1,6,25,3,12:47:00,
17102,10140,29,4,42,14,13:13:00,
17103,10141,10,6,26,1,12:05:00,
17104,10141,73,5,14,12,12:27:00,
17105,10142,67,1,35,6,11:08:00,
17106,10142,69,1,27,14,10:46:00,
17107,10142,14,7,19,11,11:13:00,
17108,10143,68,1,43,13,10:46:00,
17109,10143,10,7,25,1,11:23:00,
17110,10144,42,3,47,3,17:12:00,
17111,10144,62,4,21,3,17:14:00,
17112,10144,23,1,31,6,17:42:00,
17113,10145,69,6,35,6,11:59:00,
17114,10145,46,6,35,3,11:50:00,
17115,10146,20,8,43,12,15:15:00,
17116,10146,57,4,23,2,15:10:00,
17117,10146,29,3,37,6,15:41:00,
17118,10147,68,2,24,14,11:40:00,
17119,10148,61,6,25,7,17:44:00,
17120,10148,43,7,42,12,17:02:00,
17121,10149,12,4,28,2,16:22:00,
17122,10150,10,1,19,4,16:06:00,
17123,10151,62,5,24,14,16:03:00,
17124,10151,1,1,25,7,17:08:00,
17125,10151,7,7,37,14,16:36:00,
17126,10152,56,1,33,7,11:07:00,
17127,10153,14,4,26,4,10:39:00,
17128,10153,69,2,31,2,10:09:00,
17129,10154,29,6,23,11,16:55:00,
17130,10154,50,1,22,10,16:31:00,
17131,10154,53,1,30,14,17:09:00,
17132,10155,8,4,28,10,09:51:00,
17133,10155,52,2,30,6,09:31:00,
17134,10156,47,4,12,4,10:36:00,
17135,10157,48,4,25,13,12:07:00,
17136,10158,50,2,27,4,16:16:00,
17137,10158,46,5,29,12,15:52:00,
17138,10158,44,4,17,6,16:34:00,
17139,10159,19,4,30,14,13:05:00,
17140,10160,11,6,30,3,11:21:00,
17141,10160,23,1,43,3,11:00:00,
17142,10161,42,4,27,5,14:26:00,
17143,10162,47,2,15,4,10:20:00,
17144,10162,67,1,40,3,10:08:00,
17145,10163,1,7,47,10,12:57:00,
17146,10164,61,7,30,4,13:18:00,
17147,10164,47,2,9,11,14:23:00,
17148,10165,53,8,27,4,16:19:00,
17149,10166,48,6,19,10,10:58:00,
17150,10167,20,4,18,11,14:37:00,
17151,10167,13,4,23,6,14:47:00,
17152,10167,50,5,28,11,15:29:00,
17153,10168,43,7,24,7,12:18:00,
17154,10169,8,8,43,13,15:13:00,
17155,10170,45,6,37,11,15:37:00,
17156,10170,30,7,43,4,15:18:00,
17157,10171,8,7,35,13,17:43:00,
17158,10171,65,2,30,11,17:14:00,
17159,10172,46,3,21,7,14:51:00,
17160,10172,29,1,17,10,14:50:00,
17161,10173,8,6,24,10,15:35:00,
17162,10173,46,8,28,10,15:12:00,
17163,10174,57,7,8,14,14:35:00,
17164,10175,44,1,8,13,12:31:00,
17165,10176,30,8,28,5,15:02:00,
17166,10176,71,8,26,3,13:51:00,
17167,10177,62,2,10,12,16:32:00,
17168,10177,61,7,41,12,15:57:00,
17169,10178,45,6,41,14,11:35:00,
17170,10178,51,1,29,14,12:07:00,
17171,10178,20,3,20,11,12:40:00,
17172,10179,50,4,34,7,16:16:00,
17173,10179,59,7,20,13,16:25:00,
17174,10180,23,6,39,12,14:49:00,
17175,10181,8,4,30,10,13:49:00,
17176,10182,62,4,20,10,15:22:00,
17177,10183,52,6,37,3,15:44:00,
17178,10184,69,5,35,7,16:21:00,
17179,10185,1,5,35,4,11:37:00,
17180,10186,57,1,22,6,11:49:00,
17181,10187,61,3,34,4,10:24:00,
17182,10188,65,4,38,4,16:18:00,
17183,10189,14,7,33,10,11:59:00,
17184,10190,50,8,31,3,15:40:00,
17185,10190,65,6,26,7,16:19:00,
17186,10191,20,2,27,13,14:21:00,
17187,10192,44,3,12,5,13:48:00,
17188,10193,59,4,33,6,17:54:00,
17189,10194,43,6,44,2,17:08:00,
17190,10194,14,5,20,13,17:07:00,
17191,10195,52,8,31,6,10:24:00,
17192,10195,50,6,44,1,10:26:00,
17193,10196,30,8,21,7,11:35:00,
17194,10196,45,8,30,4,11:56:00,
17195,10197,13,7,29,11,15:39:00,
17196,10197,1,1,30,12,15:42:00,
17197,10197,67,8,18,12,15:46:00,
17198,10198,34,4,30,6,14:49:00,
17199,10199,1,5,19,5,15:00:00,
17200,10199,34,3,34,14,15:05:00,
17201,10200,50,5,35,11,16:45:00,
17202,10201,71,5,35,5,16:09:00,
17203,10201,19,1,32,14,15:59:00,
17204,10202,67,2,36,14,15:25:00,
17205,10203,47,6,31,5,18:12:00,
17206,10203,13,3,37,6,17:37:00,
17207,10204,5,1,27,5,15:48:00,
17208,10204,66,5,13,5,14:43:00,
17209,10205,67,2,25,14,14:31:00,
17210,10206,52,2,33,5,10:16:00,
17211,10206,62,7,24,13,09:57:00,
17212,10206,10,5,35,10,10:10:00,
17213,10207,62,7,29,6,16:05:00,
17214,10207,30,5,38,14,16:08:00,
17215,10208,1,5,35,10,15:40:00,
17216,10209,53,1,23,6,14:42:00,
17217,10209,62,1,26,1,15:43:00,
17218,10210,56,2,17,11,10:03:00,
17219,10211,30,2,24,7,13:31:00,
17220,10212,10,8,22,10,09:49:00,
17221,10212,45,2,34,14,09:50:00,
17222,10212,73,1,25,3,10:05:00,
17223,10213,68,3,29,6,09:51:00,
17224,10214,8,4,37,7,11:01:00,
17225,10214,53,5,36,13,10:43:00,
17226,10214,65,3,37,11,10:26:00,
17227,10215,39,4,16,1,16:43:00,
17228,10215,45,5,40,14,16:29:00,
17229,10216,50,2,37,10,10:38:00,
17230,10216,68,7,36,5,10:01:00,
17231,10217,48,8,20,6,14:22:00,
17232,10217,46,6,23,2,13:24:00,
17233,10218,56,5,34,13,13:18:00,
17234,10219,1,5,16,10,12:41:00,
17235,10219,65,5,21,1,13:14:00,
17236,10219,62,6,43,13,13:00:00,
17237,10220,29,4,30,12,14:47:00,
17238,10221,12,2,24,2,17:29:00,
17239,10222,48,2,37,6,14:49:00,
17240,10222,67,2,25,12,15:34:00,
17241,10222,69,3,34,5,14:53:00,
17242,10223,12,7,21,13,11:11:00,
17243,10224,45,3,35,1,11:22:00,
17244,10224,14,3,25,6,12:08:00,
17245,10225,20,3,18,13,12:02:00,
17246,10225,19,8,25,2,12:08:00,
17247,10226,65,4,26,1,11:19:00,
17248,10226,59,5,22,2,11:11:00,
17249,10226,43,8,40,12,11:21:00,
17250,10227,44,7,20,7,13:23:00,
17251,10228,43,7,35,5,12:40:00,
17252,10228,42,8,36,2,12:51:00,
17253,10228,62,5,25,1,12:29:00,
17254,10229,34,6,31,5,13:17:00,
17255,10230,52,1,33,13,10:45:00,
17256,10231,20,1,42,4,13:51:00,
17257,10231,10,7,21,1,12:54:00,
17258,10232,59,4,27,1,15:15:00,
17259,10232,44,3,17,7,14:06:00,
17260,10233,62,6,38,12,16:29:00,
17261,10234,23,5,34,1,12:36:00,
17262,10234,45,6,39,1,12:32:00,
17263,10234,48,8,26,12,13:00:00,
17264,10235,34,4,37,13,14:37:00,
17265,10235,13,3,21,2,14:38:00,
17266,10235,29,4,37,1,15:08:00,
17267,10236,20,6,41,4,14:17:00,
17268,10237,20,5,39,7,10:42:00,
17269,10237,19,2,27,7,10:07:00,
17270,10237,46,2,30,11,10:33:00,
17271,10238,5,3,27,7,13:59:00,
17272,10239,12,6,41,13,15:17:00,
17273,10239,51,2,23,1,14:47:00,
17274,10240,62,2,28,12,15:07:00,
17275,10240,42,2,38,7,14:21:00,
17276,10240,43,8,36,5,14:20:00,
17277,10241,10,8,28,1,15:05:00,
17278,10241,23,2,51,6,13:54:00,
17279,10242,46,1,39,14,11:23:00,
17280,10242,48,7,17,4,11:22:00,
17281,10243,13,8,43,3,16:29:00,
17282,10244,65,4,37,13,11:40:00,
17283,10244,73,4,25,2,11:37:00,
17284,10244,39,7,28,4,11:25:00,
17285,10245,23,1,35,2,10:54:00,
17286,10245,59,5,19,13,10:21:00,
17287,10245,20,8,42,3,09:53:00,
17288,10246,1,8,5,3,16:55:00,
17289,10247,71,6,8,1,15:37:00,
17290,10248,10,7,24,13,12:09:00,
17291,10249,23,1,29,5,10:32:00,
17292,10249,68,5,29,13,10:35:00,
17293,10250,11,2,30,3,13:04:00,
17294,10251,7,7,30,12,11:57:00,
17295,10251,44,8,20,2,11:23:00,
17296,10252,39,6,38,1,14:40:00,
17297,10252,68,1,12,5,16:03:00,
17298,10252,42,6,36,5,14:43:00,
17299,10253,29,8,30,3,16:55:00,
17300,10253,34,8,42,4,16:35:00,
17301,10254,67,4,25,12,15:30:00,
17302,10255,44,4,17,14,11:50:00,
17303,10256,34,7,41,10,14:42:00,
17304,10257,62,1,27,13,11:20:00,
17305,10257,57,1,13,11,11:25:00,
17306,10258,13,6,31,10,16:56:00,
17307,10258,71,7,8,4,17:04:00,
17308,10259,14,7,30,3,17:29:00,
17309,10259,65,2,35,2,17:38:00,
17310,10260,45,4,23,11,17:23:00,
17311,10260,73,4,11,4,16:37:00,
17312,10261,57,8,21,10,10:47:00,
17313,10261,48,2,27,5,10:36:00,
17314,10262,14,1,15,1,12:40:00,
17315,10263,62,3,19,13,14:57:00,
17316,10264,66,1,17,7,10:24:00,
17317,10264,44,5,17,3,09:56:00,
17318,10265,42,3,37,4,12:24:00,
17319,10265,47,8,34,2,12:21:00,
17320,10266,44,4,28,1,16:29:00,
17321,10267,46,8,24,12,16:00:00,
17322,10267,69,4,16,11,15:56:00,
17323,10268,48,4,23,13,17:07:00,
17324,10268,34,7,33,12,17:05:00,
17325,10268,29,2,26,6,16:36:00,
17326,10269,69,4,30,5,16:53:00,
17327,10269,1,3,32,3,17:36:00,
17328,10270,62,1,34,6,11:07:00,
17329,10270,19,1,26,3,11:50:00,
17330,10270,29,7,24,5,12:00:00,
17331,10271,45,4,27,6,12:42:00,
17332,10272,56,1,23,5,17:05:00,
17333,10272,73,3,29,4,17:29:00,
17334,10273,68,2,21,14,17:09:00,
17335,10274,11,3,32,2,11:01:00,
17336,10274,14,5,28,5,11:05:00,
17337,10275,1,6,31,11,15:23:00,
17338,10276,46,2,25,12,10:14:00,
17339,10276,59,5,31,7,10:17:00,
17340,10277,23,5,31,1,13:41:00,
17341,10277,51,1,30,13,12:42:00,
17342,10278,52,7,21,11,15:29:00,
17343,10278,10,6,40,5,15:14:00,
17344,10279,71,1,26,14,11:46:00,
17345,10280,47,8,23,5,12:12:00,
17346,10281,48,6,36,7,09:20:00,
17347,10282,43,2,26,5,14:30:00,
17348,10282,5,6,22,1,14:32:00,
17349,10283,29,7,17,1,17:11:00,
17350,10284,53,5,23,11,10:33:00,
17351,10285,67,1,23,11,10:25:00,
17352,10286,14,5,11,7,11:19:00,
17353,10286,10,3,25,10,10:30:00,
17354,10287,50,4,31,12,12:21:00,
17355,10287,12,8,29,7,12:05:00,
17356,10287,52,2,35,5,10:34:00,
17357,10288,11,5,28,4,14:51:00,
17358,10289,47,1,5,7,17:08:00,
17359,10290,39,1,24,10,10:58:00,
17360,10291,20,8,29,10,12:41:00,
17361,10291,5,3,36,12,12:21:00,
17362,10292,59,5,23,10,12:29:00,
17363,10292,8,1,24,6,12:02:00,
17364,10293,43,5,34,11,10:54:00,
17365,10293,66,1,27,14,10:44:00,
17366,10293,8,5,32,12,10:08:00,
17367,10294,45,5,44,6,09:06:00,
17368,10295,10,5,13,11,11:52:00,
17369,10295,45,1,37,12,12:21:00,
17370,10296,30,6,43,5,16:04:00,
17371,10296,61,1,26,11,15:57:00,
17372,10297,53,2,23,4,13:25:00,
17373,10298,11,6,38,10,16:50:00,
17374,10298,8,4,23,14,16:52:00,
17375,10299,10,1,22,5,11:31:00,
17376,10300,69,5,26,11,13:47:00,
17377,10300,59,7,14,6,13:20:00,
17378,10301,13,1,21,10,15:21:00,
17379,10302,29,8,31,13,11:27:00,
17380,10303,23,4,44,12,11:48:00,
17381,10304,1,3,45,5,14:08:00,
17382,10305,73,2,13,7,17:02:00,
17383,10305,65,4,35,12,16:46:00,
17384,10306,1,1,27,12,16:11:00,
17385,10306,46,1,23,13,16:26:00,
17386,10307,56,4,22,7,14:14:00,
17387,10308,57,3,11,3,14:06:00,
17388,10308,11,5,40,3,14:33:00,
17389,10309,68,3,35,2,16:52:00,
17390,10309,69,5,39,12,16:11:00,
17391,10309,13,6,32,7,17:18:00,
17392,10310,65,6,37,3,13:54:00,
17393,10310,45,3,49,13,13:59:00,
17394,10311,48,7,21,3,14:31:00,
17395,10311,30,4,25,2,13:05:00,
17396,10312,20,2,27,1,15:02:00,
17397,10312,30,7,37,13,15:10:00,
17398,10313,46,3,23,1,11:03:00,
17399,10313,12,4,30,12,11:06:00,
17400,10314,52,3,28,7,13:45:00,
17401,10315,66,4,29,13,15:12:00,
17402,10315,59,3,28,4,15:10:00,
17403,10316,71,5,24,2,10:52:00,
17404,10316,73,1,13,13,10:58:00,
17405,10316,62,2,28,10,10:46:00,
17406,10317,48,7,14,14,16:26:00,
17407,10317,42,7,25,11,16:32:00,
17408,10318,56,2,28,10,13:49:00,
17409,10319,67,3,25,2,13:57:00,
17410,10319,20,4,33,12,13:06:00,
17411,10320,5,2,25,4,14:12:00,
17412,10320,50,8,28,11,14:11:00,
17413,10321,73,6,23,11,13:16:00,
17414,10322,43,2,32,14,14:53:00,
17415,10323,43,1,34,13,15:19:00,
17416,10324,11,3,28,10,12:29:00,
17417,10325,68,7,41,7,14:38:00,
17418,10325,5,1,45,5,15:10:00,
17419,10325,67,3,21,14,15:42:00,
17420,10326,44,6,18,14,10:27:00,
17421,10326,10,2,38,3,10:39:00,
17422,10327,34,7,35,2,15:38:00,
17423,10328,29,2,34,6,10:10:00,
17424,10328,34,4,34,2,09:20:00,
17425,10329,19,7,22,7,12:09:00,
17426,10329,8,2,37,5,12:26:00,
17427,10330,8,5,30,13,15:30:00,
17428,10331,71,1,17,14,18:03:00,
17429,10331,44,5,19,13,16:43:00,
17430,10331,66,4,18,6,17:05:00,
17431,10332,23,8,30,2,14:16:00,
17432,10333,45,1,29,11,11:16:00,
17433,10333,12,7,31,12,10:14:00,
17434,10334,23,2,34,5,14:14:00,
17435,10335,68,1,32,5,16:20:00,
17436,10335,12,8,28,7,16:20:00,
17437,10336,56,7,27,10,12:10:00,
17438,10336,68,3,41,5,11:13:00,
17439,10337,59,6,27,2,09:58:00,
17440,10337,57,1,32,11,10:07:00,
17441,10338,66,3,34,5,13:04:00,
17442,10338,20,5,46,13,13:19:00,
17443,10338,69,2,40,11,14:00:00,
17444,10339,66,3,35,7,14:07:00,
17445,10339,67,8,37,5,14:56:00,
17446,10340,71,3,21,6,11:46:00,
17447,10340,51,7,17,13,12:38:00,
17448,10341,39,3,22,10,13:36:00,
17449,10341,69,8,36,10,13:36:00,
17450,10342,44,4,16,4,17:26:00,
17451,10342,69,4,41,10,17:52:00,
17452,10342,12,7,24,5,17:46:00,
17453,10343,65,2,27,5,10:53:00,
17454,10344,34,8,38,4,14:23:00,
17455,10344,66,7,39,3,13:35:00,
17456,10345,45,6,37,3,15:55:00,
17457,10346,48,8,28,7,16:33:00,
17458,10346,66,6,20,11,17:17:00,
17459,10347,52,1,40,11,10:04:00,
17460,10347,12,7,26,10,10:59:00,
17461,10348,13,2,25,7,13:38:00,
17462,10349,44,4,23,3,10:17:00,
17463,10349,8,4,33,6,10:33:00,
17464,10350,68,1,33,14,15:28:00,
17465,10350,8,5,34,3,15:43:00,
17466,10351,11,1,42,3,11:27:00,
17467,10352,42,1,50,6,15:21:00,
17468,10352,46,2,34,2,14:04:00,
17469,10352,62,7,33,12,14:30:00,
17470,10353,57,4,24,2,12:16:00,
17471,10353,48,4,27,13,12:10:00,
17472,10353,53,2,27,4,11:50:00,
17473,10354,46,1,22,11,17:20:00,
17474,10354,13,1,38,13,16:39:00,
17475,10354,50,3,25,12,17:39:00,
17476,10355,20,3,40,13,13:26:00,
17477,10356,19,6,28,7,16:52:00,
17478,10357,5,6,43,4,09:25:00,
17479,10358,42,2,38,13,16:55:00,
17480,10358,61,4,27,12,17:22:00,
17481,10359,53,7,23,11,12:31:00,
17482,10360,56,2,29,4,09:42:00,
17483,10361,43,8,24,10,16:32:00,
17484,10362,1,7,45,2,13:41:00,
17485,10362,47,2,10,11,13:29:00,
17486,10363,13,3,30,12,12:59:00,
17487,10363,59,2,20,10,14:18:00,
17488,10364,59,7,32,11,16:18:00,
17489,10364,51,3,46,11,16:15:00,
17490,10365,57,1,24,7,12:29:00,
17491,10366,62,8,37,12,10:05:00,
17492,10366,43,5,34,6,09:58:00,
17493,10366,61,4,19,11,10:27:00,
17494,10367,68,1,22,10,16:28:00,
17495,10367,53,3,35,4,15:50:00,
17496,10368,30,8,25,11,09:40:00,
17497,10369,43,3,36,3,12:22:00,
17498,10370,12,1,30,2,16:27:00,
17499,10370,50,3,24,4,16:15:00,
17500,10371,19,1,22,7,14:11:00,
17501,10371,12,2,26,5,14:26:00,
17502,10372,59,6,18,5,12:35:00,
17503,10373,71,8,16,5,13:57:00,
17504,10373,30,1,24,7,13:50:00,
17505,10374,57,1,23,2,14:17:00,
17506,10374,44,1,24,1,14:30:00,
17507,10375,20,7,34,11,14:52:00,
17508,10375,13,7,37,2,14:57:00,
17509,10376,42,5,27,4,16:05:00,
17510,10376,68,3,31,7,15:54:00,
17511,10377,61,8,42,7,12:30:00,
17512,10377,56,6,42,7,12:46:00,
17513,10377,69,4,35,10,12:29:00,
17514,10378,53,6,27,10,09:22:00,
17515,10379,19,4,25,12,17:23:00,
17516,10380,1,5,25,13,10:59:00,
17517,10380,67,8,22,7,10:29:00,
17518,10380,23,2,37,5,09:58:00,
17519,10381,29,7,34,12,10:26:00,
17520,10381,62,2,30,13,10:45:00,
17521,10382,43,4,30,6,13:58:00,
17522,10382,12,8,23,12,13:27:00,
17523,10383,69,1,32,6,15:59:00,
17524,10384,52,5,7,3,16:03:00,
17525,10385,65,3,34,2,13:16:00,
17526,10385,29,4,18,7,13:16:00,
17527,10386,68,7,40,13,16:10:00,
17528,10386,56,7,16,10,16:01:00,
17529,10387,19,4,35,5,15:05:00,
17530,10388,50,2,30,6,10:24:00,
17531,10389,30,6,41,7,10:23:00,
17532,10389,14,7,36,5,11:17:00,
17533,10390,43,1,32,12,15:22:00,
17534,10390,29,6,20,12,15:39:00,
17535,10390,50,3,27,13,15:38:00,
17536,10391,61,4,30,13,09:11:00,
17537,10392,53,4,36,3,12:39:00,
17538,10393,52,7,32,4,16:03:00,
17539,10393,20,8,22,6,16:09:00,
17540,10394,20,6,19,2,14:42:00,
17541,10395,51,2,27,6,12:34:00,
17542,10396,47,1,35,5,11:04:00,
17543,10397,48,2,34,12,10:15:00,
17544,10397,57,6,17,2,10:13:00,
17545,10398,44,3,27,11,17:27:00,
17546,10398,67,6,20,14,18:03:00,
17547,10399,67,7,29,5,12:27:00,
17548,10399,1,6,25,13,12:56:00,
17549,10400,56,1,25,5,15:22:00,
17550,10400,30,2,43,11,15:18:00,
17551,10401,29,7,32,11,15:26:00,
17552,10401,48,8,19,1,15:54:00,
17553,10402,61,3,33,1,16:05:00,
17554,10402,10,6,26,1,15:33:00,
17555,10403,34,4,29,7,11:16:00,
17556,10404,66,2,21,10,10:33:00,
17557,10404,10,5,29,11,09:44:00,
17558,10404,45,3,37,11,10:16:00,
17559,10405,13,1,33,2,16:45:00,
17560,10406,20,3,24,2,16:46:00,
17561,10406,44,6,16,1,17:40:00,
17562,10407,1,7,25,13,13:41:00,
17563,10408,52,4,22,12,14:27:00,
17564,10408,19,3,33,13,14:40:00,
17565,10409,8,4,39,13,13:26:00,
17566,10410,13,4,43,6,12:35:00,
17567,10411,11,8,24,3,12:24:00,
17568,10411,50,8,40,14,12:07:00,
17569,10412,56,6,32,4,15:19:00,
17570,10413,45,6,25,5,12:49:00,
17571,10413,65,6,24,13,12:52:00,
17572,10413,13,7,37,6,12:47:00,
17573,10414,12,7,31,4,14:04:00,
17574,10415,19,8,20,5,12:38:00,
17575,10415,56,6,43,11,12:55:00,
17576,10415,34,1,25,11,12:12:00,
17577,10416,23,2,34,11,11:31:00,
17578,10417,53,5,27,11,14:27:00,
17579,10418,69,8,43,2,13:27:00,
17580,10418,10,1,20,12,12:33:00,
17581,10419,43,2,43,7,11:46:00,
17582,10419,34,7,29,6,11:56:00,
17583,10420,14,4,23,3,13:28:00,
17584,10421,20,7,31,2,11:33:00,
17585,10422,8,3,38,3,10:51:00,
17586,10422,10,5,28,12,12:09:00,
17587,10422,58,4,49,3,12:12:00,
17588,10423,66,6,29,14,16:44:00,
17589,10423,57,4,22,14,16:39:00,
17590,10424,29,6,26,2,13:37:00,
17591,10425,51,7,23,1,15:18:00,
17592,10426,42,7,45,2,12:39:00,
17593,10427,1,1,30,4,11:21:00,
17594,10427,42,4,29,3,10:57:00,
17595,10428,52,7,25,14,13:43:00,
17596,10428,58,6,27,6,14:14:00,
17597,10429,57,1,12,6,10:44:00,
17598,10430,58,1,39,13,15:30:00,
17599,10430,14,8,19,12,15:21:00,
17600,10430,5,5,52,5,15:18:00,
17601,10431,68,1,39,5,12:49:00,
17602,10432,43,7,30,6,13:33:00,
17603,10433,12,4,32,6,13:29:00,
17604,10433,65,3,31,6,12:40:00,
17605,10434,42,4,35,2,15:01:00,
17606,10434,56,3,35,5,15:06:00,
17607,10435,71,6,23,4,10:18:00,
17608,10436,43,1,43,7,12:00:00,
17609,10437,46,4,34,10,13:46:00,
17610,10437,67,3,24,12,14:42:00,
17611,10438,13,6,33,10,13:47:00,
17612,10439,34,4,43,5,17:01:00,
17613,10440,56,2,43,3,16:47:00,
17614,10440,67,6,35,5,16:55:00,
17615,10440,13,8,18,12,16:43:00,
17616,10441,1,7,35,6,13:56:00,
17617,10442,29,2,38,11,14:17:00,
17618,10442,69,1,35,14,14:24:00,
17619,10443,61,2,38,6,10:06:00,
17620,10443,45,1,35,12,10:04:00,
17621,10444,23,5,29,10,11:48:00,
17622,10445,53,6,36,6,12:21:00,
17623,10445,8,5,32,11,12:36:00,
17624,10446,58,7,36,14,13:43:00,
17625,10447,61,5,30,5,11:52:00,
17626,10448,42,5,38,3,11:22:00,
17627,10449,56,3,23,6,14:06:00,
17628,10450,46,4,31,7,13:04:00,
17629,10451,52,2,20,4,13:53:00,
17630,10452,73,7,26,4,14:37:00,
17631,10452,20,3,52,1,14:57:00,
17632,10453,34,8,45,6,15:39:00,
17633,10454,69,7,32,5,16:40:00,
17634,10454,39,5,30,5,17:13:00,
17635,10455,20,7,45,6,09:54:00,
17636,10455,69,4,41,6,09:57:00,
17637,10456,53,4,17,13,17:38:00,
17638,10456,65,6,34,10,16:59:00,
17639,10457,59,7,41,14,13:48:00,
17640,10457,58,7,39,6,14:11:00,
17641,10458,61,4,35,10,14:52:00,
17642,10458,69,6,25,11,14:19:00,
17643,10459,42,5,26,13,17:26:00,
17644,10460,30,3,36,4,14:51:00,
17645,10460,58,2,36,14,15:43:00,
17646,10461,65,6,27,1,10:54:00,
17647,10462,45,1,36,4,10:34:00,
17648,10462,58,1,48,13,10:11:00,
17649,10463,51,2,30,6,11:15:00,
17650,10464,34,6,33,11,10:56:00,
17651,10464,46,6,25,7,10:54:00,
17652,10465,67,3,14,7,16:11:00,
17653,10466,39,7,18,6,13:49:00,
17654,10466,42,2,32,3,13:10:00,
17655,10466,43,8,32,14,13:02:00,
17656,10467,39,5,24,2,13:27:00,
17657,10468,47,2,18,6,10:25:00,
17658,10468,68,6,34,14,10:37:00,
17659,10469,56,6,30,4,13:38:00,
17660,10470,34,4,38,7,11:41:00,
17661,10471,12,2,30,2,15:25:00,
17662,10472,65,1,26,6,10:28:00,
17663,10472,43,5,45,2,10:14:00,
17664,10472,69,4,47,12,10:34:00,
17665,10473,69,1,32,5,09:57:00,
17666,10474,51,2,34,11,16:32:00,
17667,10475,30,4,44,3,12:17:00,
17668,10475,10,6,38,13,12:14:00,
17669,10475,46,2,23,7,12:29:00,
17670,10476,45,2,26,10,18:00:00,
17671,10477,11,4,28,14,10:40:00,
17672,10478,39,5,24,5,14:56:00,
17673,10478,19,3,28,11,14:12:00,
17674,10479,12,3,43,11,11:37:00,
17675,10480,61,2,40,7,16:49:00,
17676,10480,43,7,36,14,17:19:00,
17677,10481,23,8,35,14,16:24:00,
17678,10481,45,4,32,14,15:34:00,
17679,10481,61,5,18,6,16:30:00,
17680,10482,29,8,24,6,12:24:00,
17681,10482,45,2,35,10,12:30:00,
17682,10483,45,2,30,2,16:28:00,
17683,10483,62,1,22,3,16:24:00,
17684,10483,69,8,20,4,15:55:00,
17685,10484,66,6,32,6,12:07:00,
17686,10485,73,1,30,10,11:08:00,
17687,10485,5,5,29,12,11:04:00,
17688,10486,30,4,28,3,15:52:00,
17689,10487,8,8,27,1,15:09:00,
17690,10487,29,6,28,11,14:38:00,
17691,10487,46,4,17,12,14:40:00,
17692,10488,71,7,12,6,12:30:00,
17693,10488,59,6,18,1,13:15:00,
17694,10489,68,2,39,6,13:09:00,
17695,10490,19,4,15,7,15:39:00,
17696,10491,45,7,46,14,12:37:00,
17697,10492,42,7,42,13,14:05:00,
17698,10492,10,2,39,6,15:21:00,
17699,10492,13,4,36,14,14:34:00,
17700,10493,10,4,17,2,12:11:00,
17701,10494,19,6,30,4,10:02:00,
17702,10494,42,1,25,14,09:51:00,
17703,10495,46,5,42,12,09:53:00,
17704,10496,30,8,33,14,12:38:00,
17705,10497,53,3,32,11,17:01:00,
17706,10498,43,6,25,14,13:47:00,
17707,10498,1,4,33,14,14:03:00,
17708,10498,71,8,15,2,14:02:00,
17709,10499,59,3,24,10,13:48:00,
17710,10500,50,6,9,7,12:36:00,
17711,10500,61,5,30,3,12:22:00,
17712,10501,44,7,20,11,15:13:00,
17713,10501,73,6,19,7,15:42:00,
17714,10501,65,4,41,13,15:10:00,
17715,10502,44,8,25,13,15:31:00,
17716,10502,1,2,39,2,15:17:00,
17717,10502,19,7,26,3,15:30:00,
17718,10503,8,4,21,4,12:13:00,
17719,10504,73,3,23,2,14:22:00,
17720,10504,56,1,40,14,14:26:00,
17721,10505,20,6,26,10,09:07:00,
17722,10505,34,7,40,2,09:40:00,
17723,10506,23,7,37,7,13:48:00,
17724,10507,34,4,33,12,16:22:00,
17725,10507,56,8,32,14,16:23:00,
17726,10508,12,5,22,7,15:18:00,
17727,10508,56,4,25,11,15:33:00,
17728,10509,57,4,30,4,17:13:00,
17729,10510,58,7,30,13,09:49:00,
17730,10510,67,8,34,12,09:19:00,
17731,10511,19,2,25,1,09:49:00,
17732,10512,57,1,24,14,15:22:00,
17733,10512,14,6,10,6,15:26:00,
17734,10512,11,8,22,2,15:48:00,
17735,10513,29,7,37,5,15:50:00,
17736,10513,62,1,29,1,15:28:00,
17737,10514,34,4,37,4,10:06:00,
17738,10514,11,7,24,3,10:02:00,
17739,10515,30,5,33,2,17:07:00,
